# sample_index adc_code aperture_ns
3739 2055 3739000000
3740 2057 3740000000
3741 2057 3741000000
3742 2059 3742000000
3743 2059 3743000000
3744 2059 3744000000
3745 2061 3745000000
3746 2060 3746000000
3747 2060 3747000000
3748 2060 3748000000
3749 2061 3749000000
3750 2061 3750000000
3751 2060 3751000000
3752 2060 3752000000
3753 2058 3753000000
3754 2058 3754000000
3755 2058 3755000000
3756 2058 3756000000
3757 2058 3757000000
3758 2058 3758000000
3759 2058 3759000000
3760 2058 3760000000
3761 2058 3761000000
3762 2058 3762000000
3763 2058 3763000000
3764 2058 3764000000
3765 2059 3765000000
3766 2059 3766000000
3767 2058 3767000000
3768 2059 3768000000
3769 2059 3769000000
3770 2059 3770000000
3771 2058 3771000000
3772 2058 3772000000
3773 2059 3773000000
3774 2060 3774000000
3775 2060 3775000000
3776 2060 3776000000
3777 2059 3777000000
3778 2059 3778000000
3779 2058 3779000000
3780 2058 3780000000
3781 2058 3781000000
3782 2059 3782000000
3783 2059 3783000000
3784 2059 3784000000
3785 2059 3785000000
3786 2059 3786000000
3787 2058 3787000000
3788 2058 3788000000
3789 2059 3789000000
3790 2059 3790000000
3791 2059 3791000000
3792 2059 3792000000
3793 2059 3793000000
3794 2059 3794000000
3795 2059 3795000000
3796 2060 3796000000
3797 2061 3797000000
3798 2062 3798000000
3799 2063 3799000000
3800 2064 3800000000
3801 2064 3801000000
3802 2064 3802000000
3803 2063 3803000000
3804 2062 3804000000
3805 2062 3805000000
3806 2061 3806000000
3807 2061 3807000000
3808 2061 3808000000
3809 2060 3809000000
3810 2060 3810000000
3811 2060 3811000000
3812 2057 3812000000
3813 2057 3813000000
3814 2055 3814000000
3815 2057 3815000000
3816 2058 3816000000
3817 2058 3817000000
3818 2058 3818000000
3819 2058 3819000000
3820 2058 3820000000
3821 2057 3821000000
3822 2057 3822000000
3823 2056 3823000000
3824 2055 3824000000
3825 2055 3825000000
3826 2055 3826000000
3827 2055 3827000000
3828 2055 3828000000
3829 2054 3829000000
3830 2054 3830000000
3831 2053 3831000000
3832 2053 3832000000
3833 2053 3833000000
3834 2053 3834000000
3835 2053 3835000000
3836 2053 3836000000
3837 2052 3837000000
3838 2052 3838000000
3839 2052 3839000000
3840 2050 3840000000
3841 2050 3841000000
3842 2050 3842000000
3843 2052 3843000000
3844 2052 3844000000
3845 2053 3845000000
3846 2052 3846000000
3847 2051 3847000000
3848 2051 3848000000
3849 2052 3849000000
3850 2052 3850000000
3851 2052 3851000000
3852 2051 3852000000
3853 2050 3853000000
3854 2050 3854000000
3855 2050 3855000000
3856 2052 3856000000
3857 2053 3857000000
3858 2054 3858000000
3859 2053 3859000000
3860 2052 3860000000
3861 2052 3861000000
3862 2052 3862000000
3863 2052 3863000000
3864 2052 3864000000
3865 2050 3865000000
3866 2049 3866000000
3867 2048 3867000000
3868 2049 3868000000
3869 2049 3869000000
3870 2048 3870000000
3871 2049 3871000000
3872 2050 3872000000
3873 2050 3873000000
3874 2049 3874000000
3875 2050 3875000000
3876 2052 3876000000
3877 2054 3877000000
3878 2055 3878000000
3879 2052 3879000000
3880 2051 3880000000
3881 2051 3881000000
3882 2052 3882000000
3883 2052 3883000000
3884 2052 3884000000
3885 2052 3885000000
3886 2052 3886000000
3887 2052 3887000000
3888 2050 3888000000
3889 2050 3889000000
3890 2050 3890000000
3891 2050 3891000000
3892 2050 3892000000
3893 2049 3893000000
3894 2049 3894000000
3895 2050 3895000000
3896 2050 3896000000
3897 2050 3897000000
3898 2050 3898000000
3899 2051 3899000000
3900 2051 3900000000
3901 2052 3901000000
3902 2052 3902000000
3903 2052 3903000000
3904 2052 3904000000
3905 2052 3905000000
3906 2053 3906000000
3907 2051 3907000000
3908 2051 3908000000
3909 2050 3909000000
3910 2050 3910000000
3911 2050 3911000000
3912 2048 3912000000
3913 2047 3913000000
3914 2047 3914000000
3915 2047 3915000000
3916 2048 3916000000
3917 2047 3917000000
3918 2047 3918000000
3919 2047 3919000000
3920 2047 3920000000
3921 2047 3921000000
3922 2047 3922000000
3923 2048 3923000000
3924 2049 3924000000
3925 2051 3925000000
3926 2051 3926000000
3927 2051 3927000000
3928 2051 3928000000
3929 2050 3929000000
3930 2048 3930000000
3931 2049 3931000000
3932 2050 3932000000
3933 2052 3933000000
3934 2052 3934000000
3935 2053 3935000000
3936 2053 3936000000
3937 2053 3937000000
3938 2052 3938000000
3939 2051 3939000000
3940 2050 3940000000
3941 2049 3941000000
3942 2049 3942000000
3943 2050 3943000000
3944 2050 3944000000
3945 2051 3945000000
3946 2051 3946000000
3947 2051 3947000000
3948 2051 3948000000
3949 2051 3949000000
3950 2051 3950000000
3951 2050 3951000000
3952 2050 3952000000
3953 2050 3953000000
3954 2050 3954000000
3955 2050 3955000000
3956 2050 3956000000
3957 2050 3957000000
3958 2049 3958000000
3959 2049 3959000000
3960 2048 3960000000
3961 2048 3961000000
3962 2048 3962000000
3963 2049 3963000000
3964 2049 3964000000
3965 2049 3965000000
3966 2049 3966000000
3967 2048 3967000000
3968 2050 3968000000
3969 2050 3969000000
3970 2050 3970000000
3971 2050 3971000000
3972 2049 3972000000
3973 2049 3973000000
3974 2049 3974000000
3975 2049 3975000000
3976 2048 3976000000
3977 2048 3977000000
3978 2048 3978000000
3979 2048 3979000000
3980 2048 3980000000
3981 2048 3981000000
3982 2048 3982000000
3983 2048 3983000000
3984 2049 3984000000
3985 2049 3985000000
3986 2049 3986000000
3987 2049 3987000000
3988 2049 3988000000
3989 2050 3989000000
3990 2051 3990000000
3991 2052 3991000000
3992 2053 3992000000
3993 2055 3993000000
3994 2055 3994000000
3995 2056 3995000000
3996 2056 3996000000
3997 2056 3997000000
3998 2060 3998000000
3999 2061 3999000000
4000 2063 4000000000
4001 2063 4001000000
4002 2063 4002000000
4003 2063 4003000000
4004 2065 4004000000
4005 2065 4005000000
4006 2066 4006000000
4007 2065 4007000000
4008 2065 4008000000
4009 2066 4009000000
4010 2066 4010000000
4011 2066 4011000000
4012 2067 4012000000
4013 2068 4013000000
4014 2068 4014000000
4015 2069 4015000000
4016 2069 4016000000
4017 2068 4017000000
4018 2070 4018000000
4019 2070 4019000000
4020 2070 4020000000
4021 2070 4021000000
4022 2070 4022000000
4023 2071 4023000000
4024 2072 4024000000
4025 2074 4025000000
4026 2073 4026000000
4027 2073 4027000000
4028 2073 4028000000
4029 2073 4029000000
4030 2073 4030000000
4031 2074 4031000000
4032 2075 4032000000
4033 2075 4033000000
4034 2074 4034000000
4035 2072 4035000000
4036 2072 4036000000
4037 2071 4037000000
4038 2071 4038000000
4039 2072 4039000000
4040 2071 4040000000
4041 2070 4041000000
4042 2070 4042000000
4043 2070 4043000000
4044 2069 4044000000
4045 2069 4045000000
4046 2068 4046000000
4047 2067 4047000000
4048 2068 4048000000
4049 2069 4049000000
4050 2069 4050000000
4051 2069 4051000000
4052 2069 4052000000
4053 2069 4053000000
4054 2069 4054000000
4055 2069 4055000000
4056 2068 4056000000
4057 2067 4057000000
4058 2066 4058000000
4059 2066 4059000000
4060 2066 4060000000
4061 2066 4061000000
4062 2067 4062000000
4063 2067 4063000000
4064 2067 4064000000
4065 2069 4065000000
4066 2069 4066000000
4067 2070 4067000000
4068 2071 4068000000
4069 2072 4069000000
4070 2072 4070000000
4071 2074 4071000000
4072 2074 4072000000
4073 2075 4073000000
4074 2074 4074000000
4075 2074 4075000000
4076 2073 4076000000
4077 2072 4077000000
4078 2072 4078000000
4079 2067 4079000000
4080 2065 4080000000
4081 2065 4081000000
4082 2063 4082000000
4083 2063 4083000000
4084 2060 4084000000
4085 2056 4085000000
4086 2056 4086000000
4087 2053 4087000000
4088 2053 4088000000
4089 2053 4089000000
4090 2050 4090000000
4091 2049 4091000000
4092 2048 4092000000
4093 2047 4093000000
4094 2046 4094000000
4095 2047 4095000000
4096 2047 4096000000
4097 2047 4097000000
4098 2047 4098000000
4099 2044 4099000000
4100 2044 4100000000
4101 2041 4101000000
4102 2040 4102000000
4103 2039 4103000000
4104 2038 4104000000
4105 2037 4105000000
4106 2037 4106000000
4107 2037 4107000000
4108 2038 4108000000
4109 2039 4109000000
4110 2041 4110000000
4111 2042 4111000000
4112 2041 4112000000
4113 2040 4113000000
4114 2040 4114000000
4115 2040 4115000000
4116 2041 4116000000
4117 2041 4117000000
4118 2041 4118000000
4119 2041 4119000000
4120 2041 4120000000
4121 2041 4121000000
4122 2041 4122000000
4123 2040 4123000000
4124 2040 4124000000
4125 2040 4125000000
4126 2040 4126000000
4127 2039 4127000000
4128 2039 4128000000
4129 2037 4129000000
4130 2037 4130000000
4131 2037 4131000000
4132 2038 4132000000
4133 2039 4133000000
4134 2038 4134000000
4135 2036 4135000000
4136 2035 4136000000
4137 2037 4137000000
4138 2038 4138000000
4139 2039 4139000000
4140 2039 4140000000
4141 2039 4141000000
4142 2040 4142000000
4143 2039 4143000000
4144 2038 4144000000
4145 2037 4145000000
4146 2036 4146000000
4147 2035 4147000000
4148 2038 4148000000
4149 2039 4149000000
4150 2039 4150000000
4151 2040 4151000000
4152 2040 4152000000
4153 2040 4153000000
4154 2039 4154000000
4155 2038 4155000000
4156 2038 4156000000
4157 2038 4157000000
4158 2038 4158000000
4159 2039 4159000000
4160 2039 4160000000
4161 2039 4161000000
4162 2038 4162000000
4163 2037 4163000000
4164 2036 4164000000
4165 2035 4165000000
4166 2035 4166000000
4167 2033 4167000000
4168 2032 4168000000
4169 2032 4169000000
4170 2027 4170000000
4171 2023 4171000000
4172 2023 4172000000
4173 2019 4173000000
4174 2017 4174000000
4175 2016 4175000000
4176 2014 4176000000
4177 2013 4177000000
4178 2012 4178000000
4179 2008 4179000000
4180 2006 4180000000
4181 2002 4181000000
4182 2000 4182000000
4183 1998 4183000000
4184 1997 4184000000
4185 1997 4185000000
4186 1997 4186000000
4187 2000 4187000000
4188 2002 4188000000
4189 2004 4189000000
4190 2015 4190000000
4191 2020 4191000000
4192 2026 4192000000
4193 2036 4193000000
4194 2042 4194000000
4195 2056 4195000000
4196 2071 4196000000
4197 2077 4197000000
4198 2096 4198000000
4199 2119 4199000000
4200 2125 4200000000
4201 2162 4201000000
4202 2180 4202000000
4203 2198 4203000000
4204 2233 4204000000
4205 2250 4205000000
4206 2269 4206000000
4207 2294 4207000000
4208 2301 4208000000
4209 2315 4209000000
4210 2322 4210000000
4211 2330 4211000000
4212 2330 4212000000
4213 2327 4213000000
4214 2323 4214000000
4215 2295 4215000000
4216 2279 4216000000
4217 2256 4217000000
4218 2214 4218000000
4219 2194 4219000000
4220 2150 4220000000
4221 2112 4221000000
4222 2101 4222000000
4223 2061 4223000000
4224 2044 4224000000
4225 2032 4225000000
4226 2012 4226000000
4227 2002 4227000000
4228 1990 4228000000
4229 1990 4229000000
4230 1985 4230000000
4231 1986 4231000000
4232 1989 4232000000
4233 1993 4233000000
4234 2001 4234000000
4235 2011 4235000000
4236 2011 4236000000
4237 2019 4237000000
4238 2023 4238000000
4239 2026 4239000000
4240 2026 4240000000
4241 2026 4241000000
4242 2025 4242000000
4243 2025 4243000000
4244 2025 4244000000
4245 2019 4245000000
4246 2018 4246000000
4247 2016 4247000000
4248 2016 4248000000
4249 2016 4249000000
4250 2016 4250000000
4251 2020 4251000000
4252 2022 4252000000
4253 2024 4253000000
4254 2024 4254000000
4255 2024 4255000000
4256 2024 4256000000
4257 2024 4257000000
4258 2027 4258000000
4259 2025 4259000000
4260 2024 4260000000
4261 2022 4261000000
4262 2020 4262000000
4263 2019 4263000000
4264 2019 4264000000
4265 2017 4265000000
4266 2017 4266000000
4267 2018 4267000000
4268 2019 4268000000
4269 2021 4269000000
4270 2021 4270000000
4271 2022 4271000000
4272 2022 4272000000
4273 2022 4273000000
4274 2022 4274000000
4275 2021 4275000000
4276 2021 4276000000
4277 2021 4277000000
4278 2022 4278000000
4279 2021 4279000000
4280 2020 4280000000
4281 2019 4281000000
4282 2019 4282000000
4283 2019 4283000000
4284 2020 4284000000
4285 2021 4285000000
4286 2022 4286000000
4287 2022 4287000000
4288 2022 4288000000
4289 2022 4289000000
4290 2022 4290000000
4291 2022 4291000000
4292 2023 4292000000
4293 2021 4293000000
4294 2021 4294000000
4295 2021 4295000000
4296 2021 4296000000
4297 2021 4297000000
4298 2021 4298000000
4299 2021 4299000000
4300 2021 4300000000
4301 2020 4301000000
4302 2021 4302000000
4303 2022 4303000000
4304 2023 4304000000
4305 2024 4305000000
4306 2024 4306000000
4307 2024 4307000000
4308 2025 4308000000
4309 2025 4309000000
4310 2024 4310000000
4311 2023 4311000000
4312 2024 4312000000
4313 2024 4313000000
4314 2023 4314000000
4315 2024 4315000000
4316 2024 4316000000
4317 2024 4317000000
4318 2024 4318000000
4319 2024 4319000000
4320 2024 4320000000
4321 2024 4321000000
4322 2024 4322000000
4323 2024 4323000000
4324 2024 4324000000
4325 2024 4325000000
4326 2025 4326000000
4327 2025 4327000000
4328 2026 4328000000
4329 2026 4329000000
4330 2026 4330000000
4331 2026 4331000000
4332 2026 4332000000
4333 2024 4333000000
4334 2025 4334000000
4335 2025 4335000000
4336 2025 4336000000
4337 2025 4337000000
4338 2025 4338000000
4339 2026 4339000000
4340 2026 4340000000
4341 2026 4341000000
4342 2026 4342000000
4343 2025 4343000000
4344 2025 4344000000
4345 2024 4345000000
4346 2024 4346000000
4347 2024 4347000000
4348 2024 4348000000
4349 2025 4349000000
4350 2025 4350000000
4351 2025 4351000000
4352 2025 4352000000
4353 2024 4353000000
4354 2023 4354000000
4355 2022 4355000000
4356 2022 4356000000
4357 2022 4357000000
4358 2022 4358000000
4359 2025 4359000000
4360 2024 4360000000
4361 2025 4361000000
4362 2024 4362000000
4363 2024 4363000000
4364 2024 4364000000
4365 2024 4365000000
4366 2024 4366000000
4367 2023 4367000000
4368 2025 4368000000
4369 2025 4369000000
4370 2025 4370000000
4371 2026 4371000000
4372 2026 4372000000
4373 2027 4373000000
4374 2027 4374000000
4375 2027 4375000000
4376 2028 4376000000
4377 2028 4377000000
4378 2029 4378000000
4379 2029 4379000000
4380 2029 4380000000
4381 2029 4381000000
4382 2029 4382000000
4383 2029 4383000000
4384 2029 4384000000
4385 2029 4385000000
4386 2029 4386000000
4387 2029 4387000000
4388 2029 4388000000
4389 2029 4389000000
4390 2027 4390000000
4391 2026 4391000000
4392 2026 4392000000
4393 2025 4393000000
4394 2025 4394000000
4395 2025 4395000000
4396 2027 4396000000
4397 2027 4397000000
4398 2028 4398000000
4399 2028 4399000000
4400 2028 4400000000
4401 2028 4401000000
4402 2026 4402000000
4403 2025 4403000000
4404 2026 4404000000
4405 2026 4405000000
4406 2026 4406000000
4407 2025 4407000000
4408 2025 4408000000
4409 2025 4409000000
4410 2027 4410000000
4411 2027 4411000000
4412 2027 4412000000
4413 2027 4413000000
4414 2027 4414000000
4415 2028 4415000000
4416 2029 4416000000
4417 2029 4417000000
4418 2029 4418000000
4419 2030 4419000000
4420 2029 4420000000
4421 2029 4421000000
4422 2028 4422000000
4423 2028 4423000000
4424 2030 4424000000
4425 2030 4425000000
4426 2030 4426000000
4427 2030 4427000000
4428 2032 4428000000
4429 2031 4429000000
4430 2031 4430000000
4431 2031 4431000000
4432 2032 4432000000
4433 2032 4433000000
4434 2032 4434000000
4435 2032 4435000000
4436 2032 4436000000
4437 2032 4437000000
4438 2032 4438000000
4439 2032 4439000000
4440 2031 4440000000
4441 2031 4441000000
4442 2031 4442000000
4443 2031 4443000000
4444 2031 4444000000
4445 2030 4445000000
4446 2029 4446000000
4447 2029 4447000000
4448 2028 4448000000
4449 2028 4449000000
4450 2028 4450000000
4451 2028 4451000000
4452 2029 4452000000
4453 2029 4453000000
4454 2029 4454000000
4455 2029 4455000000
4456 2028 4456000000
4457 2027 4457000000
4458 2027 4458000000
4459 2028 4459000000
4460 2027 4460000000
4461 2027 4461000000
4462 2026 4462000000
4463 2025 4463000000
4464 2025 4464000000
4465 2025 4465000000
4466 2025 4466000000
4467 2025 4467000000
4468 2025 4468000000
4469 2025 4469000000
4470 2024 4470000000
4471 2024 4471000000
4472 2024 4472000000
4473 2024 4473000000
4474 2024 4474000000
4475 2024 4475000000
4476 2024 4476000000
4477 2023 4477000000
4478 2024 4478000000
4479 2025 4479000000
4480 2025 4480000000
4481 2025 4481000000
4482 2025 4482000000
4483 2025 4483000000
4484 2025 4484000000
4485 2025 4485000000
4486 2025 4486000000
4487 2025 4487000000
4488 2024 4488000000
4489 2024 4489000000
4490 2024 4490000000
4491 2023 4491000000
4492 2024 4492000000
4493 2025 4493000000
4494 2025 4494000000
4495 2027 4495000000
4496 2026 4496000000
4497 2025 4497000000
4498 2027 4498000000
4499 2028 4499000000
4500 2028 4500000000
4501 2028 4501000000
4502 2028 4502000000
4503 2027 4503000000
4504 2029 4504000000
4505 2029 4505000000
4506 2031 4506000000
4507 2033 4507000000
4508 2034 4508000000
4509 2034 4509000000
4510 2034 4510000000
4511 2036 4511000000
4512 2039 4512000000
4513 2040 4513000000
4514 2041 4514000000
4515 2043 4515000000
4516 2044 4516000000
4517 2046 4517000000
4518 2049 4518000000
4519 2049 4519000000
4520 2050 4520000000
4521 2050 4521000000
4522 2050 4522000000
4523 2052 4523000000
4524 2053 4524000000
4525 2053 4525000000
4526 2054 4526000000
4527 2054 4527000000
4528 2054 4528000000
4529 2054 4529000000
4530 2055 4530000000
4531 2056 4531000000
4532 2057 4532000000
4533 2058 4533000000
4534 2059 4534000000
4535 2060 4535000000
4536 2060 4536000000
4537 2061 4537000000
4538 2061 4538000000
4539 2062 4539000000
4540 2062 4540000000
4541 2062 4541000000
4542 2063 4542000000
4543 2063 4543000000
4544 2063 4544000000
4545 2064 4545000000
4546 2062 4546000000
4547 2061 4547000000
4548 2061 4548000000
4549 2062 4549000000
4550 2062 4550000000
4551 2063 4551000000
4552 2063 4552000000
4553 2062 4553000000
4554 2062 4554000000
4555 2062 4555000000
4556 2062 4556000000
4557 2061 4557000000
4558 2060 4558000000
4559 2061 4559000000
4560 2061 4560000000
4561 2063 4561000000
4562 2064 4562000000
4563 2064 4563000000
4564 2063 4564000000
4565 2063 4565000000
4566 2063 4566000000
4567 2062 4567000000
4568 2063 4568000000
4569 2063 4569000000
4570 2063 4570000000
4571 2063 4571000000
4572 2063 4572000000
4573 2063 4573000000
4574 2063 4574000000
4575 2064 4575000000
4576 2064 4576000000
4577 2063 4577000000
4578 2063 4578000000
4579 2063 4579000000
4580 2063 4580000000
4581 2063 4581000000
4582 2064 4582000000
4583 2064 4583000000
4584 2064 4584000000
4585 2064 4585000000
4586 2064 4586000000
4587 2064 4587000000
4588 2064 4588000000
4589 2064 4589000000
4590 2064 4590000000
4591 2064 4591000000
4592 2065 4592000000
4593 2065 4593000000
4594 2065 4594000000
4595 2065 4595000000
4596 2064 4596000000
4597 2063 4597000000
4598 2063 4598000000
4599 2063 4599000000
4600 2063 4600000000
4601 2063 4601000000
4602 2063 4602000000
4603 2063 4603000000
4604 2062 4604000000
4605 2062 4605000000
4606 2061 4606000000
4607 2060 4607000000
4608 2059 4608000000
4609 2060 4609000000
4610 2060 4610000000
